submission_id,age,comments,condition_index,education,experiment_duration,experiment_end_time,experiment_start_time,g,is_filler,is_training,languages,pc_prag,prolific_pid,prolific_session_id,prolific_study_id,responseTime,rt,selected_marker,sentence,topic,trial_id,trial_index
3605,28,-,,Bachelor,329109,1772876228125,1772875899016,,true,false,Deutsch ,,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,6738,6738,bekanntlich,Genügend Wasser zu trinken verbessert bekanntlich die Konzentrationsfähigkeit.,trinken,106,9
3605,28,-,3,Bachelor,329109,1772876228125,1772875899016,high,false,false,Deutsch ,high,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,7549,7549,bekanntlich,Ausreichend Schlaf ist bekanntlich entscheidend für die kognitive Leistungsfähigkeit.,schlaf,5,10
3605,28,-,0,Bachelor,329109,1772876228125,1772875899016,low,false,false,Deutsch ,low,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,7049,7050,ja,Eine überwiegend pflanzliche Ernährung fördert ja die Gesundheit.,ernaehrung,2,11
3605,28,-,,Bachelor,329109,1772876228125,1772875899016,,true,false,Deutsch ,,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,11550,11551,ja,Der Zug ist ja für Reisen innerhalb Deutschlands sehr praktisch.,bahn,101,12
3605,28,-,0,Bachelor,329109,1772876228125,1772875899016,low,false,false,Deutsch ,low,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,5369,5369,ja,Einwegplastik schadet ja den Meeresökosystemen erheblich.,plastik,6,13
3605,28,-,1,Bachelor,329109,1772876228125,1772875899016,high,false,false,Deutsch ,low,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,9404,9405,bekanntlich,Regelmäßige körperliche Bewegung senkt bekanntlich das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,sport,7,14
3605,28,-,2,Bachelor,329109,1772876228125,1772875899016,low,false,false,Deutsch ,high,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,7169,7169,ja,Digitale Kompetenzen sind ja in der heutigen Arbeitswelt unverzichtbar.,digitalisierung,4,15
3605,28,-,3,Bachelor,329109,1772876228125,1772875899016,high,false,false,Deutsch ,high,60928a250d3bfcb9a26fe8ef,69abf070400a44606829e61c,69ab5bca6c09cabfe89c32c9,6230,6230,bekanntlich,Der Klimawandel wird bekanntlich durch menschliche Aktivitäten verursacht.,klimawandel,1,16
3606,54,,,Bachelor,374629,1772876316399,1772875941770,low,false,true,Deutsch,low,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,31179,53474,bekanntlich,Kurze Pausen an der frischen Luft verbessern bekanntlich die Konzentration im Arbeitsalltag.,konzentration,training,0
3606,54,,3,Bachelor,374629,1772876316399,1772875941770,high,false,false,Deutsch,high,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,29993,32620,bekanntlich,Eine überwiegend pflanzliche Ernährung fördert bekanntlich die Gesundheit.,ernaehrung,2,1
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,22293,22293,soviel ich weiß,Laute Musik in Kopfhörern schädigt soviel ich weiß auf Dauer das Gehör.,laerm,108,2
3606,54,,1,Bachelor,374629,1772876316399,1772875941770,high,false,false,Deutsch,low,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,28025,28026,ja,Digitale Kompetenzen sind ja in der heutigen Arbeitswelt unverzichtbar.,digitalisierung,4,3
3606,54,,2,Bachelor,374629,1772876316399,1772875941770,low,false,false,Deutsch,high,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,15480,15480,bekanntlich,Ausreichend Schlaf ist bekanntlich entscheidend für die kognitive Leistungsfähigkeit.,schlaf,5,4
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,21339,21340,ja,Regelmäßige Auszeiten tun ja der mentalen Gesundheit gut.,urlaub,105,5
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,19799,19799,soviel ich weiß,"Ein Kaffee am Morgen hilft soviel ich weiß vielen Menschen, wach zu werden.",kaffee,104,6
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,17067,17067,soviel ich weiß,Beim Lesen schont soviel ich weiß gutes Licht die Augen.,leselicht,102,7
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,15456,15455,ja,Genügend Wasser zu trinken verbessert ja die Konzentrationsfähigkeit.,trinken,106,8
3606,54,,0,Bachelor,374629,1772876316399,1772875941770,low,false,false,Deutsch,low,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,17017,17017,soviel ich weiß,Ein ausgebautes Nahverkehrsnetz entlastet soviel ich weiß den Stadtverkehr erheblich.,stadtverkehr,3,9
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,15146,15146,soviel ich weiß,Frisch Kochen spart soviel ich weiß im Vergleich zu Fertiggerichten Geld.,kochen,103,10
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,14190,14190,bekanntlich,Regelmäßiges Lüften verbessert bekanntlich die Luftqualität merklich.,frischluft,107,11
3606,54,,0,Bachelor,374629,1772876316399,1772875941770,low,false,false,Deutsch,low,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,17128,17128,ja,Regelmäßige körperliche Bewegung senkt ja das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,sport,7,12
3606,54,,2,Bachelor,374629,1772876316399,1772875941770,low,false,false,Deutsch,high,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,12597,12597,soviel ich weiß,Der Klimawandel wird soviel ich weiß durch menschliche Aktivitäten verursacht.,klimawandel,1,13
3606,54,,,Bachelor,374629,1772876316399,1772875941770,,true,false,Deutsch,,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,19607,19608,ja,Der Zug ist ja für Reisen innerhalb Deutschlands sehr praktisch.,bahn,101,14
3606,54,,1,Bachelor,374629,1772876316399,1772875941770,high,false,false,Deutsch,low,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,14192,14192,bekanntlich,Der Einkauf bei lokalen Händlern stärkt bekanntlich die regionale Wirtschaft nachhaltig.,lokalkauf,8,15
3606,54,,3,Bachelor,374629,1772876316399,1772875941770,high,false,false,Deutsch,high,697340f2cd0f3953acfa4ce7,69abf08dc0f0c1fed0f4e5ac,69ab5bca6c09cabfe89c32c9,15425,15425,bekanntlich,Einwegplastik schadet bekanntlich den Meeresökosystemen erheblich.,plastik,6,16
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,low,false,true,deutsch,low,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,152093,156945,soviel ich weiß,Kurze Pausen an der frischen Luft verbessern soviel ich weiß die Konzentration im Arbeitsalltag.,konzentration,training,0
3607,61,,0,Höherer Abschluss,434010,1772876773170,1772876339160,low,false,false,deutsch,low,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,24620,30744,soviel ich weiß,Der Klimawandel wird soviel ich weiß durch menschliche Aktivitäten verursacht.,klimawandel,1,1
3607,61,,1,Höherer Abschluss,434010,1772876773170,1772876339160,high,false,false,deutsch,low,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,17824,17824,ja,Eine überwiegend pflanzliche Ernährung fördert ja die Gesundheit.,ernaehrung,2,2
3607,61,,1,Höherer Abschluss,434010,1772876773170,1772876339160,high,false,false,deutsch,low,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,12166,12166,bekanntlich,Einwegplastik schadet bekanntlich den Meeresökosystemen erheblich.,plastik,6,3
3607,61,,3,Höherer Abschluss,434010,1772876773170,1772876339160,high,false,false,deutsch,high,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,12924,12924,ja,Digitale Kompetenzen sind ja in der heutigen Arbeitswelt unverzichtbar.,digitalisierung,4,4
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,16414,16414,ja,Der Zug ist ja für Reisen innerhalb Deutschlands sehr praktisch.,bahn,101,5
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,22314,22314,bekanntlich,Laute Musik in Kopfhörern schädigt bekanntlich auf Dauer das Gehör.,laerm,108,6
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,24922,24922,ja,Beim Lesen schont ja gutes Licht die Augen.,leselicht,102,7
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,10660,10660,soviel ich weiß,Genügend Wasser zu trinken verbessert soviel ich weiß die Konzentrationsfähigkeit.,trinken,106,8
3607,61,,0,Höherer Abschluss,434010,1772876773170,1772876339160,low,false,false,deutsch,low,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,13331,13331,soviel ich weiß,Ausreichend Schlaf ist soviel ich weiß entscheidend für die kognitive Leistungsfähigkeit.,schlaf,5,9
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,21078,21078,soviel ich weiß,Regelmäßige Auszeiten tun soviel ich weiß der mentalen Gesundheit gut.,urlaub,105,10
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,14343,14344,ja,Regelmäßiges Lüften verbessert ja die Luftqualität merklich.,frischluft,107,11
3607,61,,2,Höherer Abschluss,434010,1772876773170,1772876339160,low,false,false,deutsch,high,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,12462,12462,bekanntlich,Ein ausgebautes Nahverkehrsnetz entlastet bekanntlich den Stadtverkehr erheblich.,stadtverkehr,3,12
3607,61,,3,Höherer Abschluss,434010,1772876773170,1772876339160,high,false,false,deutsch,high,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,9778,9778,soviel ich weiß,Der Einkauf bei lokalen Händlern stärkt soviel ich weiß die regionale Wirtschaft nachhaltig.,lokalkauf,8,13
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,23728,23728,ja,"Ein Kaffee am Morgen hilft ja vielen Menschen, wach zu werden.",kaffee,104,14
3607,61,,2,Höherer Abschluss,434010,1772876773170,1772876339160,low,false,false,deutsch,high,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,10130,10130,bekanntlich,Regelmäßige körperliche Bewegung senkt bekanntlich das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,sport,7,15
3607,61,,,Höherer Abschluss,434010,1772876773170,1772876339160,,true,false,deutsch,,614595c2f02b81d11457a399,69abf1f94aa49d9d8e2c5747,69ab5bca6c09cabfe89c32c9,8076,8076,soviel ich weiß,Frisch Kochen spart soviel ich weiß im Vergleich zu Fertiggerichten Geld.,kochen,103,16
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,low,false,true,deutsch,low,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,98106,181858,bekanntlich,Kurze Pausen an der frischen Luft verbessern bekanntlich die Konzentration im Arbeitsalltag.,konzentration,training,0
3608,73,ok,1,Höherer Abschluss,903672,1772877248564,1772876344892,high,false,false,deutsch,low,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,42854,51715,soviel ich weiß,Ausreichend Schlaf ist soviel ich weiß entscheidend für die kognitive Leistungsfähigkeit.,schlaf,5,1
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,39754,39754,soviel ich weiß,"Ein Kaffee am Morgen hilft soviel ich weiß vielen Menschen, wach zu werden.",kaffee,104,2
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,64230,64229,bekanntlich,Laute Musik in Kopfhörern schädigt bekanntlich auf Dauer das Gehör.,laerm,108,3
3608,73,ok,0,Höherer Abschluss,903672,1772877248564,1772876344892,low,false,false,deutsch,low,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,100679,100679,soviel ich weiß,Der Einkauf bei lokalen Händlern stärkt soviel ich weiß die regionale Wirtschaft nachhaltig.,lokalkauf,8,4
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,31671,31671,ja,Der Zug ist ja für Reisen innerhalb Deutschlands sehr praktisch.,bahn,101,5
3608,73,ok,2,Höherer Abschluss,903672,1772877248564,1772876344892,low,false,false,deutsch,high,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,22993,22993,soviel ich weiß,Eine überwiegend pflanzliche Ernährung fördert soviel ich weiß die Gesundheit.,ernaehrung,2,6
3608,73,ok,3,Höherer Abschluss,903672,1772877248564,1772876344892,high,false,false,deutsch,high,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,33193,33193,bekanntlich,Regelmäßige körperliche Bewegung senkt bekanntlich das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,sport,7,7
3608,73,ok,2,Höherer Abschluss,903672,1772877248564,1772876344892,low,false,false,deutsch,high,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,46338,46338,soviel ich weiß,Einwegplastik schadet soviel ich weiß den Meeresökosystemen erheblich.,plastik,6,8
3608,73,ok,1,Höherer Abschluss,903672,1772877248564,1772876344892,high,false,false,deutsch,low,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,27045,27045,ja,Der Klimawandel wird ja durch menschliche Aktivitäten verursacht.,klimawandel,1,9
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,44226,44226,soviel ich weiß,Beim Lesen schont soviel ich weiß gutes Licht die Augen.,leselicht,102,10
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,33922,33922,bekanntlich,Regelmäßige Auszeiten tun bekanntlich der mentalen Gesundheit gut.,urlaub,105,11
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,51744,51744,bekanntlich,Regelmäßiges Lüften verbessert bekanntlich die Luftqualität merklich.,frischluft,107,12
3608,73,ok,0,Höherer Abschluss,903672,1772877248564,1772876344892,low,false,false,deutsch,low,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,25672,25672,ja,Digitale Kompetenzen sind ja in der heutigen Arbeitswelt unverzichtbar.,digitalisierung,4,13
3608,73,ok,3,Höherer Abschluss,903672,1772877248564,1772876344892,high,false,false,deutsch,high,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,35127,35127,soviel ich weiß,Ein ausgebautes Nahverkehrsnetz entlastet soviel ich weiß den Stadtverkehr erheblich.,stadtverkehr,3,14
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,51778,51778,ja,Genügend Wasser zu trinken verbessert ja die Konzentrationsfähigkeit.,trinken,106,15
3608,73,ok,,Höherer Abschluss,903672,1772877248564,1772876344892,,true,false,deutsch,,5c79a584670f87001646cef6,69abf0cbb83de71632de5218,69ab5bca6c09cabfe89c32c9,25982,25982,bekanntlich,Frisch Kochen spart bekanntlich im Vergleich zu Fertiggerichten Geld.,kochen,103,16
3609,22,,,Abitur,163652,1772879203850,1772879040198,low,false,true,Deutsch ,low,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,24099,33731,bekanntlich,Kurze Pausen an der frischen Luft verbessern bekanntlich die Konzentration im Arbeitsalltag.,konzentration,training,0
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,11265,12499,bekanntlich,Laute Musik in Kopfhörern schädigt bekanntlich auf Dauer das Gehör.,laerm,108,1
3609,22,,1,Abitur,163652,1772879203850,1772879040198,high,false,false,Deutsch ,low,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,10166,10167,bekanntlich,Der Einkauf bei lokalen Händlern stärkt bekanntlich die regionale Wirtschaft nachhaltig.,lokalkauf,8,2
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,12050,12050,ja,Frisch Kochen spart ja im Vergleich zu Fertiggerichten Geld.,kochen,103,3
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,5916,5916,bekanntlich,Regelmäßige Auszeiten tun bekanntlich der mentalen Gesundheit gut.,urlaub,105,4
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,4069,4068,soviel ich weiß,Genügend Wasser zu trinken verbessert soviel ich weiß die Konzentrationsfähigkeit.,trinken,106,5
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,4650,4650,bekanntlich,"Ein Kaffee am Morgen hilft bekanntlich vielen Menschen, wach zu werden.",kaffee,104,6
3609,22,,2,Abitur,163652,1772879203850,1772879040198,low,false,false,Deutsch ,high,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,4531,4531,bekanntlich,Ausreichend Schlaf ist bekanntlich entscheidend für die kognitive Leistungsfähigkeit.,schlaf,5,7
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,5667,5667,bekanntlich,Regelmäßiges Lüften verbessert bekanntlich die Luftqualität merklich.,frischluft,107,8
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,5868,5868,bekanntlich,Beim Lesen schont bekanntlich gutes Licht die Augen.,leselicht,102,9
3609,22,,,Abitur,163652,1772879203850,1772879040198,,true,false,Deutsch ,,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,8665,8665,ja,Der Zug ist ja für Reisen innerhalb Deutschlands sehr praktisch.,bahn,101,10
3609,22,,2,Abitur,163652,1772879203850,1772879040198,low,false,false,Deutsch ,high,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,5401,5401,soviel ich weiß,Der Klimawandel wird soviel ich weiß durch menschliche Aktivitäten verursacht.,klimawandel,1,11
3609,22,,1,Abitur,163652,1772879203850,1772879040198,high,false,false,Deutsch ,low,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,6132,6133,soviel ich weiß,Digitale Kompetenzen sind soviel ich weiß in der heutigen Arbeitswelt unverzichtbar.,digitalisierung,4,12
3609,22,,3,Abitur,163652,1772879203850,1772879040198,high,false,false,Deutsch ,high,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,4133,4133,bekanntlich,Einwegplastik schadet bekanntlich den Meeresökosystemen erheblich.,plastik,6,13
3609,22,,0,Abitur,163652,1772879203850,1772879040198,low,false,false,Deutsch ,low,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,4817,4818,soviel ich weiß,Regelmäßige körperliche Bewegung senkt soviel ich weiß das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,sport,7,14
3609,22,,3,Abitur,163652,1772879203850,1772879040198,high,false,false,Deutsch ,high,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,5432,5432,soviel ich weiß,Eine überwiegend pflanzliche Ernährung fördert soviel ich weiß die Gesundheit.,ernaehrung,2,15
3609,22,,0,Abitur,163652,1772879203850,1772879040198,low,false,false,Deutsch ,low,69309fed8eb1d1587de838cb,69abfcbabecb79835e449a8e,69ab5bca6c09cabfe89c32c9,7883,7883,bekanntlich,Ein ausgebautes Nahverkehrsnetz entlastet bekanntlich den Stadtverkehr erheblich.,stadtverkehr,3,16
3530,33,,,Bachelor,127690,1772867066344,1772866938654,low,false,true,Deutsch,low,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,12337,14412,bekanntlich,Kurze Pausen an der frischen Luft verbessern bekanntlich die Konzentration im Arbeitsalltag.,konzentration,training,0
3530,33,,3,Bachelor,127690,1772867066344,1772866938654,high,false,false,Deutsch,high,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,6090,7951,ja,Eine überwiegend pflanzliche Ernährung fördert ja die Gesundheit.,ernaehrung,2,1
3530,33,,,Bachelor,127690,1772867066344,1772866938654,,true,false,Deutsch,,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,4680,4680,bekanntlich,"Ein Kaffee am Morgen hilft bekanntlich vielen Menschen, wach zu werden.",kaffee,104,2
3530,33,,2,Bachelor,127690,1772867066344,1772866938654,low,false,false,Deutsch,high,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,6194,6194,ja,Ausreichend Schlaf ist ja entscheidend für die kognitive Leistungsfähigkeit.,schlaf,5,3
3530,33,,3,Bachelor,127690,1772867066344,1772866938654,high,false,false,Deutsch,high,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,6017,6017,ja,Einwegplastik schadet ja den Meeresökosystemen erheblich.,plastik,6,4
3530,33,,1,Bachelor,127690,1772867066344,1772866938654,high,false,false,Deutsch,low,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,9202,9202,ja,Digitale Kompetenzen sind ja in der heutigen Arbeitswelt unverzichtbar.,digitalisierung,4,5
3530,33,,,Bachelor,127690,1772867066344,1772866938654,,true,false,Deutsch,,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,5251,5251,bekanntlich,Genügend Wasser zu trinken verbessert bekanntlich die Konzentrationsfähigkeit.,trinken,106,6
3530,33,,0,Bachelor,127690,1772867066344,1772866938654,low,false,false,Deutsch,low,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,9847,9847,ja,Ein ausgebautes Nahverkehrsnetz entlastet ja den Stadtverkehr erheblich.,stadtverkehr,3,7
3530,33,,,Bachelor,127690,1772867066344,1772866938654,,true,false,Deutsch,,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,6690,6690,ja,Der Zug ist ja für Reisen innerhalb Deutschlands sehr praktisch.,bahn,101,8
3530,33,,0,Bachelor,127690,1772867066344,1772866938654,low,false,false,Deutsch,low,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,6794,6795,bekanntlich,Regelmäßige körperliche Bewegung senkt bekanntlich das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,sport,7,9
3530,33,,,Bachelor,127690,1772867066344,1772866938654,,true,false,Deutsch,,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,6000,6000,ja,Regelmäßiges Lüften verbessert ja die Luftqualität merklich.,frischluft,107,10
3530,33,,2,Bachelor,127690,1772867066344,1772866938654,low,false,false,Deutsch,high,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,5821,5821,bekanntlich,Der Klimawandel wird bekanntlich durch menschliche Aktivitäten verursacht.,klimawandel,1,11
3530,33,,1,Bachelor,127690,1772867066344,1772866938654,high,false,false,Deutsch,low,6915f99a1a403edb96ae937e,69abcd564dc6a2e0a2503a5c,69ab5bca6c09cabfe89c32c9,5265,5265,ja,Der Einkauf bei lokalen Händlern stärkt ja die regionale Wirtschaft nachhaltig.,lokalkauf,8,12
